7.721927166523121286e+02,1.669078257889504613e+01,2.780332320316906092e+01
1.032393815422303760e+03,2.109824359000340266e+01,3.211876271781965642e+01
1.760155740353315235e-01,4.201050849571416279e+01,1.047229527841919694e+00
1.037719769519072088e+03,2.957004228785901745e+01,3.222859244270894408e+01
2.081904726322495662e+03,1.463940269398109706e+01,4.561828819486821374e+01
8.693247115274756709e+01,1.314805517295036807e+01,9.294247625486040221e+00
1.127704859434397576e+03,5.591164831860206519e+00,3.359081650689402210e+01
2.602546785927979389e-01,1.069136980731305009e+01,1.101971060629464150e+00
2.084952972387895898e+02,4.392151146760812708e+01,1.444146964458690263e+01
2.505680821172643391e+02,3.537595068271922827e+01,1.585238647584210092e+01
7.342293863628415806e+01,4.847276600572850924e+01,8.625451597379029778e+00
1.619273267977202295e+03,2.279608843732177093e+01,4.024914976663119859e+01
1.327492124099933790e+03,4.841193850019415379e+01,3.644794118449321729e+01
2.491309128435440925e+03,3.072227409022637445e+01,4.991941985139406768e+01
9.496923239416460092e+02,3.642710507059417324e+01,3.083258045383121981e+01
7.935106983495091981e+01,2.788346466028175996e+01,8.886510992072583548e+00
1.236013145100471888e+02,3.692213164994193875e+01,1.114910058723331332e+01
1.821909207566906161e+02,4.457630915227181134e+01,1.347706312535022022e+01
7.774286973684654640e+02,4.274572212317701769e+01,2.789934342246042220e+01
2.317805230853340163e+03,2.322603316512439875e+01,4.815339386813287348e+01
2.793553630655306819e+01,2.027347549943620919e+01,5.190982885652895007e+00
4.403200777768750527e+02,1.432409271379854232e+01,2.096037923292148974e+01
1.307355105619159986e+03,3.084909261772497047e+01,3.616479046587047463e+01
2.617613182784673254e-01,6.300896957282131616e+00,4.940147712295950289e-01
4.755772824438616340e+02,3.879104336906754469e+01,2.178737625051193660e+01
8.212513701419916288e+02,3.519259477610650322e+01,2.866783229522770071e+01
1.041069442500869826e+02,4.882394753752745942e+01,1.025176090338727519e+01
7.707510201508524688e+02,1.887968573057440835e+01,2.776186043658236358e+01
1.435211340276484407e+03,4.230534650915384987e+01,3.789730480121632183e+01
2.303924248066191922e+03,4.019523273935194396e+01,4.799294398881392709e+01
1.169582440566725836e+03,4.510215176535287185e+01,3.418599718416463418e+01
1.350887079514237712e+03,3.062240702137908244e+01,3.676411165220487476e+01
2.033862849101057861e+02,3.773099305986027474e+01,1.426023874603052910e+01
6.226140995588294800e+02,2.711834811992594041e+01,2.493389072880993140e+01
2.144755110405744290e+03,4.352795934017611224e+00,4.632160565558150012e+01
1.774235187505618796e+03,3.944571950677854488e+01,4.210998221979157563e+01
4.424368605032227038e+02,1.920897349743055926e+00,2.101184243315459810e+01
2.160168900814468543e+03,2.000824310793861116e+01,4.646775895988483285e+01
9.498092984478042808e+02,3.624593139473926584e+01,3.083508374676906527e+01
1.689034299918192346e+03,5.259453825540849614e+00,4.110825166476551829e+01
6.347513065188675085e+01,1.524819365569030083e+01,7.939231007862945333e+00
1.441725729682505062e+03,1.315620949520043759e+01,3.796273834363475430e+01
1.182719902729802698e+03,4.747138564779482550e+01,3.439564575827486692e+01
1.045640052188486152e+03,3.703851680642937083e+01,3.234584423084700688e+01
5.690292373555907091e+01,4.660091033901222346e+01,7.510223709734975550e+00
5.281327622119316345e+01,2.334542057606338616e+01,7.334161592812627362e+00
1.819357647522169827e+02,2.769378231571480953e+01,1.346800948670425235e+01
1.298383618204869435e+03,8.131034366328126595e+00,3.601974114909381797e+01
2.111772212139308976e+03,1.875775988506905989e+01,4.595502017527587668e+01
2.317685860644417971e+03,3.873689441613796447e+01,4.813340400431806643e+01
2.560611961479630736e+02,4.088840951781008926e+01,1.600340223442803733e+01
5.177050106726493368e+02,1.923464741291193292e+01,2.274487561503497091e+01
1.311997495842463763e+02,3.951073791821060865e+01,1.141177502306742220e+01
2.224845037291160565e+02,2.624836110625330576e+01,1.488577576942903313e+01
9.742232637125192696e+02,6.149167240346548269e+00,3.121469014678690002e+01
7.881927695102820053e+01,1.099874171706937176e+01,8.934163191632865875e+00
9.349669944165758295e+01,1.378504974972299379e+01,9.620709683486744268e+00
2.737326724696167446e+01,2.193967885554300068e+01,5.227027860015676097e+00
3.274557879067186832e+02,5.248864496634669585e+00,1.811947304203579279e+01
1.810378305391501726e+03,2.609163276562676614e+01,4.253892041474576047e+01
1.685783250334755394e+03,1.843251474734504569e+01,4.106322329452156339e+01
8.705638807800554559e+02,9.445397542982519212e+00,2.950566892821058218e+01
4.582246683232306168e+02,2.672435638468439834e+01,2.138281751844754908e+01
1.749172755644445942e+02,1.098593744993231525e+01,1.326337925004348861e+01
2.900998324146152640e+02,2.411737076849446026e+01,1.705724210915368033e+01
1.716995849411023585e+02,3.406181154418496959e+01,1.308525623375783020e+01
3.291377222967187777e+02,9.415444875748507414e+00,1.814189596892212109e+01
8.945751496387103998e+02,3.361732826338151625e+01,2.989594418892124139e+01
1.176219102791315436e+03,8.058344703641463269e+00,3.428177230464169867e+01
1.037345310467454283e+03,3.467441286019766977e+01,3.220965597629987087e+01
6.371257461842715131e+00,2.016882718855896783e+01,2.324375931850042321e+00
1.614163079733230916e+03,4.292397478397316490e+01,4.018749325150886875e+01
-8.871714400142032275e-01,2.364740851815173173e+01,3.304221049869493498e-01
