2.335677317510201760e+02,1.500000000000000000e+01,4.400000000000000000e+01,2.200000000000000000e+01
7.999953987573144332e+02,6.000000000000000000e+00,3.400000000000000000e+01,3.800000000000000000e+01
-3.267232925682940277e+02,6.000000000000000000e+00,1.200000000000000000e+01,2.600000000000000000e+01
1.123922382449285351e+03,4.100000000000000000e+01,1.000000000000000000e+01,3.200000000000000000e+01
-1.101889826179150987e+03,1.200000000000000000e+01,3.700000000000000000e+01,4.400000000000000000e+01
1.152734097804246630e+03,2.900000000000000000e+01,3.000000000000000000e+00,4.700000000000000000e+01
3.586966339062271345e+02,1.800000000000000000e+01,3.900000000000000000e+01,6.000000000000000000e+00
-4.178251117343552323e+02,2.000000000000000000e+01,1.800000000000000000e+01,3.300000000000000000e+01
-2.230509535015040115e+02,1.600000000000000000e+01,2.400000000000000000e+01,2.300000000000000000e+01
8.408676482499022313e+02,2.900000000000000000e+01,2.500000000000000000e+01,1.000000000000000000e+00
8.922274892285693113e+02,3.000000000000000000e+01,4.100000000000000000e+01,7.000000000000000000e+00
5.675368666361014220e+02,1.700000000000000000e+01,3.900000000000000000e+01,1.700000000000000000e+01
3.477648249902226780e+02,1.900000000000000000e+01,2.500000000000000000e+01,1.000000000000000000e+01
1.079801956389673251e+03,7.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01
5.880019195160621166e+02,2.800000000000000000e+01,1.100000000000000000e+01,1.400000000000000000e+01
2.269163698683526945e+03,4.800000000000000000e+01,1.600000000000000000e+01,1.100000000000000000e+01
3.718807390133861190e+01,3.500000000000000000e+01,4.200000000000000000e+01,3.600000000000000000e+01
5.890164584872736953e+01,8.000000000000000000e+00,2.200000000000000000e+01,2.400000000000000000e+01
6.906957252995930503e+02,1.500000000000000000e+01,4.000000000000000000e+01,2.500000000000000000e+01
2.061204340283302372e+03,4.900000000000000000e+01,3.100000000000000000e+01,2.900000000000000000e+01
5.947766082169750916e+02,1.200000000000000000e+01,3.800000000000000000e+01,3.900000000000000000e+01
6.180857080480869854e+02,2.500000000000000000e+01,4.800000000000000000e+01,3.000000000000000000e+00
-1.691203814006016046e+03,1.500000000000000000e+01,2.400000000000000000e+01,4.600000000000000000e+01
6.645655655948559115e+01,1.900000000000000000e+01,3.100000000000000000e+01,2.700000000000000000e+01
1.929727900187682792e+02,1.400000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00
-1.987424861909953506e+03,1.700000000000000000e+01,3.000000000000000000e+01,4.800000000000000000e+01
1.782057669239278312e+03,0.000000000000000000e+00,3.900000000000000000e+01,4.300000000000000000e+01
3.033623108788485752e+02,1.200000000000000000e+01,3.200000000000000000e+01,1.700000000000000000e+01
1.277524020600751101e+03,4.100000000000000000e+01,6.000000000000000000e+00,3.800000000000000000e+01
1.441882371998435701e+03,3.800000000000000000e+01,2.500000000000000000e+01,4.000000000000000000e+00
-7.366293261814731750e+02,1.000000000000000000e+01,4.800000000000000000e+01,3.300000000000000000e+01
1.259678339070351853e+02,2.200000000000000000e+01,3.600000000000000000e+01,1.900000000000000000e+01
-1.061796100245242769e+03,2.100000000000000000e+01,3.000000000000000000e+01,3.900000000000000000e+01
-6.703985017285637014e+02,5.000000000000000000e+00,1.200000000000000000e+01,3.600000000000000000e+01
1.304730595612321395e+03,3.800000000000000000e+01,1.000000000000000000e+01,1.600000000000000000e+01
1.778228268998670387e+02,1.300000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00
1.804020897100148659e+03,4.400000000000000000e+01,4.200000000000000000e+01,1.200000000000000000e+01
7.375260837908328426e+01,8.000000000000000000e+00,2.800000000000000000e+01,6.000000000000000000e+00
1.329231854872635950e+02,8.000000000000000000e+00,4.500000000000000000e+01,9.000000000000000000e+00
1.521000000000000000e+03,3.900000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+01
1.681000000000000000e+03,4.100000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00
1.657834827179480271e+03,2.800000000000000000e+01,2.000000000000000000e+00,3.100000000000000000e+01
3.160476508118920265e+03,4.900000000000000000e+01,7.000000000000000000e+00,3.400000000000000000e+01
1.021045864317328096e+03,2.500000000000000000e+01,9.000000000000000000e+00,3.100000000000000000e+01
-2.420699057297058516e+02,2.500000000000000000e+01,3.500000000000000000e+01,4.500000000000000000e+01
1.225000000000000000e+03,3.500000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00
1.885278645985764570e+03,2.400000000000000000e+01,2.700000000000000000e+01,3.700000000000000000e+01
3.241791664275855283e+02,9.000000000000000000e+00,3.200000000000000000e+01,2.100000000000000000e+01
2.674906636717581023e+03,4.800000000000000000e+01,9.000000000000000000e+00,3.000000000000000000e+01
2.168392596785994556e+03,4.700000000000000000e+01,4.100000000000000000e+01,1.600000000000000000e+01
1.907367684143113593e+03,3.300000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+01
-5.355610974340787607e+02,1.200000000000000000e+01,2.900000000000000000e+01,3.200000000000000000e+01
1.638368565673715693e+03,4.000000000000000000e+01,1.900000000000000000e+01,1.600000000000000000e+01
-1.967016438110210856e+02,3.000000000000000000e+01,2.300000000000000000e+01,3.600000000000000000e+01
1.530031680515831567e+03,3.900000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00
1.340735373860921300e+03,2.200000000000000000e+01,2.100000000000000000e+01,3.200000000000000000e+01
7.659956840820416346e+02,3.300000000000000000e+01,6.000000000000000000e+00,3.400000000000000000e+01
1.790890690356904997e+03,4.200000000000000000e+01,1.300000000000000000e+01,8.000000000000000000e+00
1.040304080328366126e+03,4.000000000000000000e+00,3.400000000000000000e+01,4.400000000000000000e+01
-1.441457610186143690e+01,1.000000000000000000e+00,3.500000000000000000e+01,6.000000000000000000e+00
-4.722121919561847392e+01,0.000000000000000000e+00,6.000000000000000000e+00,1.300000000000000000e+01
