7.112963783537221696e-01,1.560677225654063527e-01,7.451366692012384441e-01
8.697527944951147783e-01,8.679994408063939071e-01,4.187306638784538126e-02
4.865526008479691966e-01,4.801400644320400479e-01,8.007831426752909376e-02
5.536622880885228026e-01,3.995714470296504173e-01,3.925440625698882746e-01
1.142419356773475725e+00,8.026371372686170735e-01,5.829084143369853699e-01
1.456892703868928773e+00,5.258637935273874353e-01,9.648983937915646125e-01
4.703183849677392003e-01,4.609438979004246706e-01,9.682193484595580379e-02
9.821069390699042057e-01,9.186794725985393262e-01,2.518481019808663790e-01
8.809185884142363143e-01,5.728755007026771207e-01,5.550162949964254633e-01
7.357688941787138281e-01,9.840185236662890578e-02,7.983527051448406908e-01
1.001784224257528999e+00,5.236756687884299710e-01,6.914539431293301730e-01
1.385694111676578633e-01,4.234599891985335596e-02,3.101989881476154842e-01
6.892539912900120802e-01,6.655032879909603682e-01,1.541126318607649592e-01
7.474245949529467747e-01,3.313726926627114100e-01,6.450208541514261817e-01
3.156901237424510898e-01,1.324372163222806709e-01,4.280804917537943677e-01
8.762518110217063505e-01,8.762109648447733434e-01,6.391101386539532747e-03
8.168660582104750878e-01,4.931843764533417884e-01,5.689302960443689550e-01
7.272995627445015820e-01,6.468799141478841497e-01,2.835835830872750485e-01
1.101506023410859791e+00,9.444547539778795908e-01,3.962969460303474856e-01
4.058682430167463440e-01,1.054495075268868653e-02,6.287473994093794039e-01
1.221744782355905334e+00,2.495258512392692918e-01,9.860116282867236182e-01
4.961732134615083334e-01,3.606421172679432630e-01,3.681454823756025174e-01
7.073510113065404337e-01,6.762462272681010189e-01,1.763654842604964745e-01
1.140823748504185664e+00,8.377578211383391871e-01,5.505142390218862314e-01
7.987290960236769211e-01,2.352428982983568728e-01,7.506571772289398758e-01
2.475468597237948376e-01,2.221224540933062208e-01,1.594503233941173548e-01
8.914423365156671775e-01,8.488276691317546696e-01,2.064332032012111684e-01
7.016516295321514329e-01,7.012814407117629045e-01,1.924029158793016947e-02
1.031417860882491766e+00,4.704134643907430524e-01,7.490022673475353887e-01
9.132819771451168300e-01,9.130938446514090812e-01,1.371613989822650925e-02
1.065598632444562543e+00,9.565467917103208650e-01,3.302299815798706017e-01
1.289667786902184199e+00,4.307159037987418060e-01,9.267965705069491911e-01
1.073213334608923653e+00,7.501803755210283420e-01,5.683598851853421952e-01
7.076658830711790582e-01,5.315350794875812745e-01,4.196794057177427595e-01
6.064020458998566898e-01,8.515084458644572862e-04,7.781712777107571144e-01
6.826848040446554799e-01,6.243594670741070551e-02,7.875587961144518978e-01
1.148165311513163589e+00,8.655697643465846136e-01,5.315971662514568097e-01
4.325449162302117956e-01,1.527996369162364365e-01,5.289095190237885769e-01
5.729074743432332334e-02,1.240925599391973222e-02,2.118525228558857387e-01
9.550987454002516364e-01,9.334974269027335181e-01,1.469738701181884100e-01
2.686320090111761205e-01,2.152396132536061879e-01,2.310679461923914602e-01
8.031794530856698477e-01,1.585967407896970993e-01,8.028590862012914275e-01
8.789363546623560342e-02,2.637999822043002318e-02,2.480194291699857612e-01
1.018916865254458681e+00,7.906429569321725692e-01,4.777801882898516928e-01
1.638370194538514735e+00,9.642389430177964460e-01,8.210549625455767497e-01
1.377225256993412472e+00,5.654146582417437505e-01,9.010053267054910497e-01
9.758415845254870824e-01,4.973313984543148436e-01,6.917443068585185095e-01
5.296872882443489639e-01,5.294361834996572647e-01,1.584628488610784203e-02
4.393732267458393959e-01,4.093016146827420654e-01,1.734116837560184532e-01
6.713333213405958677e-01,3.196538796593499931e-01,5.930256669666549296e-01
1.379742926541263515e+00,6.165280627116610512e-01,8.736216937723115805e-01
1.737434636364573404e+00,9.448574361938480992e-01,8.902680496180492842e-01
8.353236228979654676e-01,7.675972198737882612e-01,2.602429692118063409e-01
1.046871352756391982e+00,9.975583439057341684e-01,2.220653256378802842e-01
5.450811490493299161e-01,2.436987185173523640e-01,5.489830876556923700e-01
1.227717416093595748e+00,6.285574164314983170e-01,7.740542614456026316e-01
7.124389639999699764e-01,3.853649725190370079e-01,5.719038306227132162e-01
6.639232020632079845e-01,5.310039148539852372e-01,3.645809748316863885e-01
4.611697534233578089e-01,4.543847516149640553e-01,8.237112241795530032e-02
7.143451945906797995e-01,5.790139448346601769e-01,3.678739590620945243e-01
9.834790204480378106e-01,4.696882326951516973e-01,7.167920115018624472e-01
3.826923701585130955e-01,3.794012333641670898e-01,5.736843029355098711e-02
3.993393862743623290e-01,3.926019275666399189e-01,8.208202426671984409e-02
1.346304529463080879e+00,9.447467009438318408e-01,6.336859068333846601e-01
1.223522657911294109e+00,2.307486994516780854e-01,9.963804285811800332e-01
7.995005065619266160e-01,1.750537756102740206e-01,7.902194194979345054e-01
1.022876884466316305e+00,8.584253867766266088e-01,4.055261985244477119e-01
5.471047680572985739e-01,5.239754800056283246e-01,1.520831616309651357e-01
1.312124627371434427e+00,9.155065161736555268e-01,6.297762389911030212e-01
1.027100845692851649e+00,7.336335177730644030e-01,5.417262481362586923e-01
9.834929048083167480e-01,7.482884214248373134e-01,4.849788483877203182e-01
9.605653330352016406e-01,9.566976979913469625e-01,6.219031310304401483e-02
8.136535248762289951e-01,5.508557678833615467e-01,5.126380370133174491e-01
2.856269285256165524e-01,2.539211967203889309e-01,1.780610339328277947e-01
6.065276253604988677e-01,2.972019857786232233e-01,5.561705130460222746e-01
9.360123643844897590e-01,4.013903088382707596e-01,7.311785387620584054e-01
1.675775060362592328e-01,1.169318716639382583e-01,2.250458494892118022e-01
6.250353472690937107e-01,2.955968776780918406e-01,5.739673070750649364e-01
3.498933573535453201e-01,2.880753695849143092e-01,2.486322339694332362e-01
5.424329104933948154e-01,5.293709948426623679e-01,1.142887380748095483e-01
6.398458841264728081e-01,6.050088820132339951e-01,1.866467307863676206e-01
5.238844495350633013e-01,4.894467289936237364e-01,1.855740298140867717e-01
5.863972150629922497e-01,4.452946319608805936e-01,3.756362377382028717e-01
3.580028838982396433e-02,2.535743614234331478e-02,1.021902747206437923e-01
3.004534526725176624e-01,7.989761414317086974e-02,4.696337280576713402e-01
7.506092705012088473e-01,7.291643218576164820e-01,1.464409390969354519e-01
1.303060300941007443e-01,7.755200909514359253e-02,2.296824351119544083e-01
8.324500482136182322e-01,7.885006243173799945e-01,2.096411789134907666e-01
6.551492981724728049e-01,1.952086488928563845e-01,6.781892429695537405e-01
7.253824423720310888e-01,5.561146090064216230e-01,4.114217220390891105e-01
3.351253115607378819e-01,1.685530694338955859e-01,4.081326281086116170e-01
