-1.202460284164776793e+06,1.200000000000000000e+01,1.400000000000000000e+01
2.515868408974234001e+02,2.000000000000000000e+01,5.000000000000000000e+00
-1.586013452313174750e+15,1.600000000000000000e+01,3.500000000000000000e+01
-3.269016372472110670e+06,1.000000000000000000e+00,1.500000000000000000e+01
-2.581312886190067548e+20,9.000000000000000000e+00,4.700000000000000000e+01
-7.896296018266468750e+13,4.000000000000000000e+00,3.200000000000000000e+01
1.928610943901069277e+03,4.400000000000000000e+01,2.000000000000000000e+00
-3.931334296519041992e+12,2.500000000000000000e+01,2.900000000000000000e+01
-2.353852668370194560e+17,2.300000000000000000e+01,4.000000000000000000e+01
-3.268761372472110670e+06,1.600000000000000000e+01,1.500000000000000000e+01
-2.146435797855550625e+14,1.900000000000000000e+01,3.300000000000000000e+01
-1.536957987041728302e+03,3.800000000000000000e+01,8.000000000000000000e+00
-1.068647458112446289e+13,2.000000000000000000e+01,3.000000000000000000e+01
-3.493427105748509082e+19,4.900000000000000000e+01,4.500000000000000000e+01
-5.320482405017986450e+11,1.000000000000000000e+01,2.700000000000000000e+01
-3.584912821131591797e+09,5.000000000000000000e+00,2.200000000000000000e+01
1.135914463076812353e+03,3.400000000000000000e+01,3.000000000000000000e+00
-5.834617425274538750e+14,1.000000000000000000e+00,3.400000000000000000e+01
4.161094390106934782e+01,7.000000000000000000e+00,2.000000000000000000e+00
-8.884589520507872105e+06,3.900000000000000000e+01,1.600000000000000000e+01
-7.200489849638587952e+10,2.900000000000000000e+01,2.500000000000000000e+01
-2.415437675357529894e+07,2.400000000000000000e+01,1.700000000000000000e+01
-4.311231547113514000e+15,4.100000000000000000e+01,3.600000000000000000e+01
-1.446257062691475098e+12,4.000000000000000000e+01,2.800000000000000000e+01
-1.586013452311029750e+15,4.900000000000000000e+01,3.500000000000000000e+01
-2.581312886190067548e+20,3.600000000000000000e+01,4.700000000000000000e+01
-4.727839468229346304e+18,1.200000000000000000e+01,4.300000000000000000e+01
-2.648912128884347153e+10,2.900000000000000000e+01,2.400000000000000000e+01
1.532571206507264833e+03,4.400000000000000000e+01,6.000000000000000000e+00
-2.581312886190067548e+20,2.700000000000000000e+01,4.700000000000000000e+01
-3.584912446131591797e+09,2.000000000000000000e+01,2.200000000000000000e+01
-2.093746579480671789e+04,3.300000000000000000e+01,1.000000000000000000e+01
-3.931334297095041992e+12,7.000000000000000000e+00,2.900000000000000000e+01
1.725712065072648898e+02,2.400000000000000000e+01,6.000000000000000000e+00
-8.885210520507872105e+06,3.000000000000000000e+01,1.600000000000000000e+01
-2.415492775357529894e+07,5.000000000000000000e+00,1.700000000000000000e+01
-3.185593175711135600e+16,4.900000000000000000e+01,3.800000000000000000e+01
-1.144287934927351102e+02,1.700000000000000000e+01,6.000000000000000000e+00
-1.171914237280241600e+16,1.400000000000000000e+01,3.700000000000000000e+01
-1.957296074928387756e+11,4.400000000000000000e+01,2.600000000000000000e+01
-8.659340042399321600e+16,2.300000000000000000e+01,3.900000000000000000e+01
-3.584911082131591797e+09,4.200000000000000000e+01,2.200000000000000000e+01
-4.727839468229345280e+18,3.200000000000000000e+01,4.300000000000000000e+01
-2.202646579480671789e+04,0.000000000000000000e+00,1.000000000000000000e+01
-7.896296018268068750e+13,0.000000000000000000e+00,3.200000000000000000e+01
-9.496119420602448282e+19,3.000000000000000000e+01,4.600000000000000000e+01
-3.268917372472110670e+06,1.000000000000000000e+01,1.500000000000000000e+01
-1.908553692318766792e+01,1.000000000000000000e+00,3.000000000000000000e+00
2.725712065072648898e+02,2.600000000000000000e+01,6.000000000000000000e+00
-8.886074520507872105e+06,6.000000000000000000e+00,1.600000000000000000e+01
-7.896296018242468750e+13,1.600000000000000000e+01,3.200000000000000000e+01
-7.200489932838587952e+10,3.000000000000000000e+00,2.500000000000000000e+01
-1.957296094198387756e+11,3.000000000000000000e+00,2.600000000000000000e+01
2.689144630768123534e+02,1.700000000000000000e+01,3.000000000000000000e+00
-2.415416875357529894e+07,2.800000000000000000e+01,1.700000000000000000e+01
-2.146435797852910625e+14,2.500000000000000000e+01,3.300000000000000000e+01
-1.201704284164776793e+06,3.000000000000000000e+01,1.400000000000000000e+01
-1.446257063666475098e+12,2.500000000000000000e+01,2.800000000000000000e+01
-9.496119420602448282e+19,6.000000000000000000e+00,4.600000000000000000e+01
1.532571206507264833e+03,4.400000000000000000e+01,6.000000000000000000e+00
7.830000000000000000e+02,2.800000000000000000e+01,0.000000000000000000e+00
-1.739274941520500736e+18,1.900000000000000000e+01,4.200000000000000000e+01
-2.904884966446342578e+13,2.800000000000000000e+01,3.100000000000000000e+01
4.400000000000000000e+02,2.100000000000000000e+01,0.000000000000000000e+00
-7.896296018189668750e+13,2.800000000000000000e+01,3.200000000000000000e+01
3.166109439010693336e+02,1.800000000000000000e+01,2.000000000000000000e+00
1.759144630768123250e+02,1.400000000000000000e+01,3.000000000000000000e+00
-1.446257064287475098e+12,2.000000000000000000e+00,2.800000000000000000e+01
-4.420523920089204912e+05,1.900000000000000000e+01,1.300000000000000000e+01
3.230000000000000000e+02,1.800000000000000000e+01,0.000000000000000000e+00
6.686109439010693904e+02,2.600000000000000000e+01,2.000000000000000000e+00
-1.907346572495099789e+21,5.000000000000000000e+00,4.900000000000000000e+01
1.003914463076812353e+03,3.200000000000000000e+01,3.000000000000000000e+00
-1.202579284164776793e+06,5.000000000000000000e+00,1.400000000000000000e+01
-1.957296077478387756e+11,4.100000000000000000e+01,2.600000000000000000e+01
-1.739274941520498688e+18,4.700000000000000000e+01,4.200000000000000000e+01
